Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-31,2024-01-01,0.416380988089149,0.4342945685318377,0.40516931534442485,0.4081090633417123,22696125.486178994,339774298.95865446
2023-12-30,2023-12-31,0.41827066292457665,0.4284418204471604,0.40163275869197596,0.41709921562647545,51625190.084428,339056834.88851345
2023-12-29,2023-12-30,0.42296382789150444,0.46016580171375954,0.4086845904970956,0.41846628468212527,58760458.44066405,347406552.31091464
2023-12-28,2023-12-29,0.4427455452419598,0.4535075413369235,0.411850166668396,0.42355378008977373,38897241.743636824,345086564.8542268
2023-12-27,2023-12-28,0.47229728819532635,0.47229728819532635,0.4425089805131852,0.4456554263042801,55888566.34177705,368839714.2660567
2023-12-26,2023-12-27,0.4989659049486628,0.5247106328793604,0.45293055876759614,0.4735031747203878,97210927.62524092,398936395.0118497
2023-12-25,2023-12-26,0.5059981570192732,0.5336833625259997,0.4684797781488972,0.495554245307553,259070564.52571002,399312755.06693804
2023-12-24,2023-12-25,0.4715616609942567,0.5737611694027684,0.44402806538897843,0.50199127134226,459128448.77550024,413095251.6180361
2023-12-23,2023-12-24,0.3437557278163715,0.49188758112297504,0.32918347331668996,0.4706711450763206,89360502.32349004,306556613.8712417
2023-12-22,2023-12-23,0.3360539703840739,0.3581309254864504,0.32827368067679863,0.3446942010166283,45065396.58817708,276456840.6967216
2023-12-21,2023-12-22,0.2945794986476626,0.3380779056121245,0.29331875677598,0.3345208175431281,16760261.171520682,248392969.98463687
2023-12-20,2023-12-21,0.2859276659649344,0.29799535238494235,0.28321410343708686,0.29452264154018576,12932573.656175133,235129699.34697738
2023-12-19,2023-12-20,0.2967489500587079,0.29960857761256965,0.28330893820591224,0.28506343836920445,28687078.92518376,235385690.87793547
2023-12-18,2023-12-19,0.2855694919022331,0.3244940075511072,0.28067141318466343,0.2969038560043918,31210901.262464624,234079864.2495148
2023-12-17,2023-12-18,0.29691081648856193,0.29860211784694485,0.2841918266209779,0.2853434057979121,10978600.051332347,235638396.3594431
2023-12-16,2023-12-17,0.29136010140092483,0.30558524247295316,0.28620582952886153,0.2955878845778725,13281317.631153142,239438650.04390985
2023-12-15,2023-12-16,0.3158444051887456,0.3158444051887456,0.2901024043164297,0.2901024043164297,17816253.78078251,244786546.9302109
2023-12-14,2023-12-15,0.31717625517962406,0.32629300814155116,0.30176344079416917,0.3172532822605478,20688646.689717345,252955690.2675329
2023-12-13,2023-12-14,0.3097571155874211,0.3212059898735486,0.28833720078695835,0.3166168520739014,24558245.71672656,242403498.5271983
2023-12-12,2023-12-13,0.3001283265512561,0.3190360524407835,0.2982756194287075,0.31086037913709774,29063672.097447358,248780918.13076082
2023-12-11,2023-12-12,0.3102531012431386,0.3109670009929433,0.276310751712828,0.29951505529777145,25649763.27919407,231566929.68907005
2023-12-10,2023-12-11,0.3084516664747623,0.3140410623708659,0.2964817150722524,0.3109050235090461,22202914.642209765,243527214.75073674
2023-12-09,2023-12-10,0.3063496195855203,0.32018113443870216,0.3056474143927052,0.3075391559531419,27020666.76576034,250053880.61625662
2023-12-08,2023-12-09,0.2915498819536833,0.30989379074609613,0.28980592033334285,0.3056023856998404,20614824.242697604,236585238.7919474
2023-12-07,2023-12-08,0.28309174173259677,0.29696346300343174,0.27514424209717897,0.29130615161433265,30216309.575842716,227777554.4275389
2023-12-06,2023-12-07,0.28806620588213017,0.3064574881268552,0.27720566258006957,0.2831004647354601,33458834.728390083,227920734.10725853
2023-12-05,2023-12-06,0.2811237341074775,0.29285526864025657,0.276553999858601,0.28723858086329407,44514301.08090881,224884178.8480262
2023-12-04,2023-12-05,0.25005761106443763,0.2848894879908911,0.24720116048214036,0.2848120077238352,16531216.663437586,205077219.4027107
2023-12-03,2023-12-04,0.25295111828576716,0.25453560253958,0.24481715091380538,0.25015597927674516,9699075.365700025,197283679.73972613
