Start,End,Open,High,Low,Close,Volume,Market Cap
2024-12-31,2025-01-01,0.24383030512436335,0.2525881877936312,0.2379127806203716,0.23830890976075952,15712839.420621278,210012123.77953887
2024-12-30,2024-12-31,0.24968454549146046,0.2597569487495223,0.23512167714380813,0.24447154360866746,15963985.692552797,215336080.56428993
2024-12-29,2024-12-30,0.26758860247292643,0.27025944148085024,0.2487062255998208,0.2514124968577223,45999476.31397648,225529984.1991286
2024-12-28,2024-12-29,0.25115416453743844,0.3039956171417249,0.24938449332306256,0.2692992166368882,45204159.60626808,228098783.21533623
2024-12-27,2024-12-28,0.2385054942334037,0.25893326628727426,0.23640198020657188,0.251638084370737,13217128.648451101,211038403.8835747
2024-12-26,2024-12-27,0.262529134276457,0.26338901564185835,0.23620952082703292,0.23734116656469328,16965274.813901406,211504488.00171712
2024-12-25,2024-12-26,0.2559965853072088,0.2673655848717061,0.2515045874186463,0.2617453956596548,14329143.456128653,222603790.65776128
2024-12-24,2024-12-25,0.2431097613949393,0.2571316516548067,0.2378163592482082,0.2568769801772554,13972259.598508725,212933776.945709
2024-12-23,2024-12-24,0.22030280785749634,0.24967484938910814,0.21651171789965168,0.24349689051938234,13077458.122148395,200073531.5182709
2024-12-22,2024-12-23,0.22289697878054093,0.23191876039680337,0.21445187126679743,0.219768616506474,14230512.235094393,193101604.63492227
2024-12-21,2024-12-22,0.2367334946942175,0.2519368601117002,0.22193219809576137,0.22433924857857757,19684840.699739438,203504321.09493586
2024-12-20,2024-12-21,0.22414390898291872,0.2379364134075129,0.1953032006680087,0.23665757868786588,23489379.62097391,192393273.82030067
2024-12-19,2024-12-20,0.24851070782152676,0.25656216425747636,0.2188762726334014,0.2262347643385998,19422843.081962653,210304880.6184375
2024-12-18,2024-12-19,0.2732435463472039,0.2744003287864286,0.24977410136723216,0.250282649081266,15399295.92741273,231245515.61931586
2024-12-17,2024-12-18,0.28936877791233406,0.29260821724916414,0.2720226102203141,0.27308055576353774,16592987.100321759,247023731.05801678
2024-12-16,2024-12-17,0.3025048091936028,0.3067459625187266,0.2856514999753122,0.2903883268975409,18541858.016540527,256337848.3405222
2024-12-15,2024-12-16,0.291797307175362,0.30569720424663793,0.28160832531343616,0.3045160756171382,17875009.900737338,253907616.98069665
2024-12-14,2024-12-15,0.3128368699464656,0.3156784819861845,0.28731436704607977,0.29207682853574324,17532124.867864203,260567298.68584716
2024-12-13,2024-12-14,0.31795006907734413,0.32174665610589004,0.305545018441708,0.31215569922018,24929276.67681877,271792941.89451236
2024-12-12,2024-12-13,0.3202033777394333,0.33556874140464954,0.3145327244420834,0.3165409146455024,25779114.180442322,280240464.1875467
2024-12-11,2024-12-12,0.29963734930197733,0.3247210176298081,0.2906610340801418,0.3209015313973036,30030927.09194434,268387204.7472482
2024-12-10,2024-12-11,0.29899365900546276,0.3156112792126644,0.2739806442179483,0.3001510030802245,42839401.363967225,259978990.20204893
2024-12-09,2024-12-10,0.36963382463738825,0.36963382463738825,0.27500434423737996,0.30405210181126113,27757185.090211753,293142592.10204995
2024-12-08,2024-12-09,0.37352517766877497,0.3784653765364453,0.35927388917166747,0.3713384660722205,23951599.062293522,319387882.3674838
2024-12-07,2024-12-08,0.37423041931566137,0.3798675138938643,0.36335014542850125,0.3735037192535506,31594556.91891069,323229840.23451394
2024-12-06,2024-12-07,0.34797620332730966,0.3787406946083413,0.34416902545451883,0.3758840742650886,37959863.48366759,313613292.0964122
2024-12-05,2024-12-06,0.36352552453228315,0.38266921512480606,0.34463235225427685,0.352159346993157,62253703.69483981,315596131.14736414
2024-12-04,2024-12-05,0.35363094740800527,0.41036465365822783,0.3450706963899099,0.36549152786082645,71654195.4471052,321029562.49321896
