Date,Open,High,Low,Close,Volume,Market Cap
Oct-18-2021,216.45618008061956,244.81063453960775,213.91593822183975,241.2743330766792,10359340.439468509,448421757.05490124
Oct-17-2021,223.58449205127042,238.9092803116083,214.07038362244666,216.45618008061956,14422050.417349456,450213146.15115917
Oct-16-2021,215.4125639748177,242.53082114226186,208.8572852031342,221.94546854477102,11016242.84226123,443552957.61864686
Oct-15-2021,223.4831287648897,226.5400281413336,210.30798496308708,215.4125639748177,9731551.974610753,433806895.8993784
Oct-14-2021,232.2950314778749,238.06168757643007,216.64368857285203,223.4831287648897,10324393.659282839,448535362.6191935
Oct-13-2021,249.14932741519092,256.15625707686036,229.10503193079396,231.763666832737,20053139.634947233,479208842.43370223
Oct-12-2021,227.37823270981474,254.69785769283027,211.59246342678563,249.77390280356903,16907103.806466136,449962343.29504883
Oct-11-2021,220.42692150912632,232.22057158385795,203.0366411522261,226.9875447257575,21065980.23781343,428987520.5626777
Oct-10-2021,251.71112822138684,254.36740794420035,218.1520902214774,220.42692150912632,17462149.011090763,453671802.4502993
Oct-09-2021,267.48032066669685,273.6581691457055,251.00004529190633,252.54051361021786,14820176.999297054,489591592.3498533
Oct-08-2021,265.39671180759996,283.8717333212555,260.4772861089723,267.5845826350831,11883438.517520726,506231692.51290387
Oct-07-2021,255.467276597672,272.6517505321799,255.467276597672,265.39671180759996,18204912.531832177,493123259.1686513
Oct-06-2021,277.10213324878845,282.43045427782056,253.49535757960052,257.8097462097408,20889437.517042235,498881008.14458615
Oct-05-2021,283.0149916209973,288.24847139816114,264.9201184926687,277.10213324878845,24099041.43164232,517884904.6964873
Oct-04-2021,297.76013406404275,300.5266542868789,261.4432718873137,284.5942298111327,18919193.797017887,537627071.1370469
Oct-03-2021,321.0918066941437,321.0918066941437,293.98034331265,297.76013406404275,18529646.176752023,569352742.50302
Oct-02-2021,314.5670546673309,334.4411431677159,313.08138955568637,320.6310068390778,23082038.650301192,603308295.8875631
Oct-01-2021,297.5342180352371,327.23429503147787,292.10000452919064,313.68395307758504,20286601.041783795,547299333.104283
Sep-30-2021,273.0171656325014,299.6100366864441,266.36478101363286,297.5342180352371,14505513.601830464,424654933.3524711
Sep-29-2021,269.8150278545224,289.9323338919335,267.44444947687845,273.58236738183354,15048043.082371768,415448697.6069236
Sep-28-2021,272.8055618460981,296.03224783731144,258.4240228271208,269.0700665791023,19772514.616972547,418685692.4953135
Sep-27-2021,306.3076226278364,310.81163096154717,270.14810453371985,275.0637257122152,27754558.127129346,435873329.5687092
Sep-26-2021,273.12976131165357,335.0237782508265,270.8990443407763,310.44078083246524,24235337.38725614,451302615.1477907
Sep-25-2021,273.80135340539033,289.77272521400425,235.26980388604554,273.12976131165357,13930135.831715023,403784350.7133603
Sep-24-2021,293.35395624801845,293.35395624801845,265.0442501924906,273.1967933330314,17373674.791693754,413434449.4043599
Sep-23-2021,290.37619457402957,296.4493862946692,256.2809004030979,293.35395624801845,18844363.882252365,419090017.1928727
Sep-22-2021,303.9389465102586,312.8074641061642,283.3426332714344,290.37619457402957,19632704.316529334,442782052.7957234
Sep-21-2021,268.15689116354906,306.34512432628287,264.2091580234612,302.3586213143711,28386108.17432639,432434947.92985517
Sep-20-2021,277.63947642556275,319.10041215634766,255.160922143213,265.97037909325604,39427604.504051864,437765515.7239208
Sep-19-2021,347.02785452239686,350.6566420580642,266.8475021513655,274.4050908102722,28543682.73330777,456296711.2588149
Sep-18-2021,357.5945468544771,361.64889714208067,338.25807328230445,345.87952352914533,17420102.416560087,524687736.92734146
Sep-17-2021,339.6604918701028,374.1373250600118,327.708048371756,358.68436070474206,23011234.060663834,528338880.0997648
Sep-16-2021,361.01462928574665,361.01462928574665,314.07817383033654,339.9481860591512,25608348.57900548,502845477.35077155
Sep-15-2021,370.0750939807056,375.85515648353635,333.2958014402826,361.74971692558535,28529585.62691262,533432656.9675586
Sep-14-2021,414.3877893020517,420.0740069749536,364.98038860455637,371.10004982109695,38694354.38592742,572414204.6135527
Sep-13-2021,361.9968295665564,419.4843063544544,352.49549345531955,413.56057792472484,45930406.364838876,578825229.9804304
Sep-12-2021,387.76873952624663,393.9894016939173,307.51963404139684,362.72267765750263,55174169.89350295,530551344.4593932
Sep-11-2021,405.055210833824,428.9024865256578,336.0301862142789,387.7131210652656,73624576.37716843,573667276.1263239
Sep-10-2021,369.9001766384347,447.4676389329227,358.3611637134822,410.6160605099868,120106151.19198479,613113940.5876144
Sep-09-2021,272.7715023325332,391.1010462430363,245.1679876806015,374.96625752977945,87013120.17863256,457926660.3172771
Sep-08-2021,199.58612255989854,313.2468861814394,191.97825988495856,272.050908102722,57059522.41772693,441902459.4173732
Sep-07-2021,159.04370668961457,209.7115811404502,158.6742153177227,199.76620317949184,43017349.758763574,0
Sep-06-2021,150.71769554780562,186.49549345531952,139.7225417817836,159.04370668961457,34577837.03450754,0
Sep-05-2021,126.50554825852619,151.7808777571448,125.04397844105259,151.1227863580778,12309989.565705517,0
Sep-04-2021,124.13442637800624,132.43706689614567,121.00162908205235,127.28411612844783,7728568.075955414,0
Sep-03-2021,129.56882105167804,131.12233343901445,120.73880157615834,124.87766656098555,14932704.854698645,0
Sep-02-2021,151.45622537252592,152.50726935096696,123.88912541328865,129.41500973775987,20379245.562927794,0
Sep-01-2021,126.18868608179719,154.58055165541919,121.17378504461253,151.7974545948639,20343392.394091442,0
Aug-31-2021,145.19516282440327,145.19516282440327,114.1226504823588,125.4576584904837,24370412.891939614,0
Aug-30-2021,143.93822183975723,168.97368540241857,129.2501471986956,147.6277005299153,45912731.10989802,0
Aug-29-2021,148.00335160106889,167.25748448752208,109.87961411295801,142.80211966121652,54761621.23335602,0
Aug-28-2021,85.03645998460075,156.3042243526428,78.55917387562842,149.6313238824222,29136411.909300897,0
Aug-27-2021,76.4084424113411,91.91992390959734,70.07011187100865,85.03645998460075,60460431.541937605,0
