Date,Open,High,Low,Close,Volume,Market Cap
Dec-31-2022,5.623743346109067,5.637724195807896,5.476004411706645,5.634360140183909,1534126.7644311895,31937974.39462875
Dec-30-2022,5.678516183004343,5.740950327916402,5.566190642522287,5.598626220343399,1553353.5364737865,32557260.673836254
Dec-29-2022,5.805870517321713,5.829055398084615,5.626479638017739,5.692480564588755,3028787.308899415,32746771.31222561
Dec-28-2022,6.08629918274887,6.215868847448663,5.706367040196146,5.792809209280736,1633787.2012818516,35107917.83827839
Dec-27-2022,6.2512739404298525,6.283849045937685,6.036248755294593,6.050759187298075,1703421.9349629702,35320434.0834687
Dec-26-2022,6.336786098479884,6.375348661249143,6.163298582322837,6.249768564172267,1879334.404137074,36017149.05291525
Dec-25-2022,6.516380536328865,6.516380536328865,6.295848850973111,6.336786098479884,4440574.190562057,36710909.13122497
Dec-24-2022,6.029764144724474,6.791666071701046,6.020729095128818,6.512557478825746,5682118.496094897,36641742.662970155
Dec-23-2022,6.004224492233703,6.489822658590002,5.996032008016724,6.029764144724474,1476175.7453240817,34808296.92064203
Dec-22-2022,5.939798758051787,6.051883267553654,5.931132798060047,6.037516307265083,1416738.4650712474,34549805.23678085
Dec-21-2022,6.021861896850292,6.105948016504864,5.885310307061537,5.939798758051787,1573571.8090711127,34440843.051343195
Dec-20-2022,6.2016728313709635,6.220921633288625,5.949019543064474,5.993030922511384,1614409.9228433412,35014247.80144288
Dec-19-2022,5.819750285511255,6.223530481553895,5.819750285511255,6.2002299913656325,1796393.8089611905,34863869.218558826
Dec-18-2022,6.191346719044996,6.238561675459434,5.7987542956515785,5.813879243399015,1430966.3600436426,34969522.08252571
Dec-17-2022,6.307318670114593,6.326627967212267,6.1735152380427385,6.191346719044996,2347275.1333725606,35916486.88164758
Dec-16-2022,5.936305421964678,6.44731658819369,5.936305421964678,6.311990601712745,2949501.184931073,35232270.468607225
Dec-15-2022,6.666467006026645,6.8328665199978005,5.930179309234679,5.954981680324315,2270649.634102398,37466764.24556314
Dec-14-2022,6.969046342062256,6.970400403893272,6.643815516182552,6.643815516182552,2804101.646956123,39144021.341304705
Dec-13-2022,7.152017687080244,7.28021288399244,6.92192192483262,6.9712178981163975,2952942.9061350063,40940012.271736756
Dec-12-2022,7.248587032305146,7.258831585093219,6.938569731845958,7.137586606137996,2625506.295564483,41055368.23419276
Dec-11-2022,7.552157062092219,7.552157062092219,7.197529922288769,7.248587032305146,2137787.6109486143,41974033.13724263
Dec-10-2022,7.512406075986627,7.769125654545236,7.221811335377501,7.2226362262042665,4221239.401222321,43189763.10564101
Dec-09-2022,7.470688397626408,7.725459547380282,7.461427007058691,7.520431062813057,4227035.243499758,43507618.92412486
Dec-08-2022,7.577295920804516,7.6979739066841395,7.374809712862545,7.4902538836770844,2883408.814059041,43216999.69968598
Dec-07-2022,7.456110251001245,7.59882359981235,7.334297799681582,7.577295920804516,2282460.031798602,43005991.59407115
Dec-06-2022,7.799881093686433,7.851466761692339,7.447384415049338,7.456190267183663,2876764.473479909,43839280.61755103
Dec-05-2022,7.833315645384851,8.103535824180023,7.761546098686696,7.794258897032222,8167234.200644963,45270547.9009152
Dec-04-2022,7.8454323803409425,8.476775667050577,7.768787904557758,7.833315645384851,5044746.636638094,45589874.350682296
Dec-03-2022,7.566837898512099,7.911695071417182,7.566837898512099,7.824642151228053,2131125.9935962604,44451436.76034958
Dec-02-2022,7.916291255507693,7.931189715946188,7.565263603874651,7.566837898512099,5801440.600711076,44615369.38496707
Dec-01-2022,7.495163112106161,8.127632065605543,7.426869303739282,7.916291255507693,6422134.48446352,44320706.12853297
Nov-30-2022,7.649570107949512,8.754215543106778,7.467934141986079,7.498826751296775,7317630.023969951,44191571.44456247
Nov-29-2022,7.348283950379721,7.721846949391842,7.309440544829107,7.649570107949512,2601155.299925993,42781924.48419347
Nov-28-2022,7.214670490894436,7.475744459353032,7.1997130654890045,7.349476915980255,2946499.388078457,42081776.65446255
Nov-27-2022,7.271675086954501,7.3455592529881555,6.941945905066178,7.214670490894436,2681893.4814426634,40582449.48264754
Nov-26-2022,7.288295162281519,7.555741455875379,7.149810710665986,7.339339839895465,3306438.2767112404,42075490.6491827
Nov-25-2022,7.109174906455221,7.596720092459991,7.087591017712091,7.288295162281519,2285370.323154202,41348354.77145012
Nov-24-2022,7.163642293069529,7.208384473729602,6.945342307252351,7.133797668988483,2564487.068242138,40691540.41154732
Nov-23-2022,7.551514124901755,7.636621671863348,7.069764272954656,7.193765200937852,3784377.684850303,41738099.39504627
Nov-22-2022,7.107511066615381,7.6390054281497175,7.10528032129903,7.543598761254973,4600142.998305186,42184253.6945658
Nov-21-2022,7.0748703880574615,7.324599821302758,6.835150952674022,7.131986961816318,6793546.065642561,40464024.188153416
Nov-20-2022,6.7675515120490966,7.374576914906461,6.59394724218234,7.150003734864564,4579431.081425631,38810093.15276641
Nov-19-2022,7.100360735726952,7.339090438366576,6.756452578383605,6.7682464077322875,4743662.170831948,40812071.244508
Nov-18-2022,7.309652082144211,7.31466062768867,6.683726247181353,7.100360735726952,4150308.847876257,40444394.98734364
Nov-17-2022,7.313171756387206,7.387280637191322,7.184937582732749,7.302150652053635,3150233.589801898,41938869.05711135
Nov-16-2022,7.441700599198846,7.536214790397079,7.184032909879084,7.313303615049366,2521209.2436519293,42326151.221673526
Nov-15-2022,7.624302676517318,7.718136580714425,7.350718766441085,7.466873055205854,1920305.9718260376,43272615.764661215
