Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-31,2024-01-01,24.734156649050266,25.821079438100714,22.363518533731302,22.569895123086614,256036109.74752647,212447237.95313907
2023-12-30,2023-12-31,26.18700767636938,27.221081263634456,23.723997553784788,24.728680047828984,702793336.1498711,218621085.7670417
2023-12-29,2023-12-30,19.87522476884179,29.141268928502974,19.467948191352445,26.536871217722283,523105252.8143195,215186433.18662593
2023-12-28,2023-12-29,23.442226420949826,24.53343921429028,19.39866918590323,19.874768385406686,211283801.87056145,184052872.46938965
2023-12-27,2023-12-28,26.702264574605003,27.170879085772704,22.46291884589757,23.271995399654973,234803310.50366634,214021825.50575316
2023-12-26,2023-12-27,29.423678998147086,30.942066686747538,26.062597551959254,26.64658579552197,334520081.87296206,248761122.06908414
2023-12-25,2023-12-26,29.708097154905666,34.17481311098332,26.552753361264,29.61974132186898,865672128.0275435,259721684.43079555
2023-12-24,2023-12-25,21.67027209580401,36.801025949962124,18.57982602663454,30.290077311353908,1137869349.2312517,244886928.33243948
2023-12-23,2023-12-24,8.770495304407245,23.44587748843068,8.27519703263683,22.145549805124276,248791005.11820504,113834164.22469725
2023-12-22,2023-12-23,8.290665904857379,10.473452175579835,7.933249400435719,8.811226897244351,114436713.40764529,77417624.35152605
2023-12-21,2023-12-22,6.072570566049957,8.274724391716356,5.9697328563835965,7.744024690927399,9033736.302414484,55226600.61542114
2023-12-20,2023-12-21,5.7932839513173215,6.317440602252463,5.770076852599034,6.0811630062222815,4275913.707465342,51543769.62349384
2023-12-19,2023-12-20,5.937057417011851,6.13246558910744,5.763251069446137,5.782548592670526,4726372.665411883,50990221.22320365
2023-12-18,2023-12-19,6.03154449690312,6.072174855389519,5.567180058246468,5.939981376355628,4710861.811262137,50341084.55595593
2023-12-17,2023-12-18,6.3722664927820105,6.395249951895669,6.0139309734233946,6.029108799690066,4738107.864173547,53239272.7200793
2023-12-16,2023-12-17,6.106693155703167,6.452206371430953,6.05225405927543,6.359440053772342,4416781.129858452,53982885.443082646
2023-12-15,2023-12-16,6.438469812108984,6.463761539948262,6.062099227865331,6.115641266085387,4978945.1175543545,53907823.957738705
2023-12-14,2023-12-15,6.1988558783842675,6.609247111259097,6.1479359711092885,6.439999082493917,5845569.265822805,54928700.52624668
2023-12-13,2023-12-14,6.138651615414415,6.331884463099105,5.865752757346046,6.187316512333951,4732368.66641122,51839932.93780528
2023-12-12,2023-12-13,6.083211092828943,6.336467888503326,5.997352585323636,6.117134145053908,5390345.467630663,52934487.94207931
2023-12-11,2023-12-12,6.766334510202731,6.766334510202731,5.896772354598299,6.054407225086002,6006599.747999209,53111028.4510719
2023-12-10,2023-12-11,6.687504555570671,6.845618403867127,6.473178265799853,6.700263685994054,5321367.045534886,57421007.342239454
2023-12-09,2023-12-10,6.897505977263177,7.213200390588041,6.653805892091076,6.655230430671978,7345658.637466778,59548162.47148518
2023-12-08,2023-12-09,6.6758405548382855,6.9298154077626855,6.5596777988345165,6.92456079825241,6147783.962647926,57737075.87786467
2023-12-07,2023-12-08,6.4878269156031605,6.777996002574416,6.4348723482677315,6.682748201045509,6622244.844210891,56596829.66170475
2023-12-06,2023-12-07,6.83876967652012,6.875985233421955,6.430248460669647,6.471885789330655,7764040.725431489,57054256.79325153
2023-12-05,2023-12-06,6.4823292841432965,7.111714351495593,6.454139100332741,6.840208647493115,12516027.496100148,58267771.632980324
2023-12-04,2023-12-05,6.295020863109043,6.936456080650504,6.254620657290008,6.497073482298275,7721925.035506473,55591099.56890371
