Date,Open,High,Low,Close,Volume,Market Cap
Dec-31-2022,0.300892072681029,0.3024844504765396,0.29692731734685185,0.29949228380676324,2980578.608989671,137358011.51175568
Dec-30-2022,0.30623890988498537,0.3072966914190528,0.30042613286479186,0.300892072681029,2693429.461951068,139643967.29116994
Dec-29-2022,0.30992526052391034,0.3102475642401473,0.30416489874549824,0.3061821332538617,3133468.9444704843,140816545.27867377
Dec-28-2022,0.31439439509860084,0.31854040511620824,0.3065563307765374,0.30992526052391034,3103984.0189248696,144129402.1692923
Dec-27-2022,0.318138383579775,0.3259704289302149,0.31173536200064134,0.313938552628174,3211318.412875087,144786210.37508902
Dec-26-2022,0.3238536767185515,0.32455889313794767,0.31659883914191167,0.3178542387241747,3513216.586280619,146306251.29511407
Dec-25-2022,0.3073926484206896,0.3238536767185515,0.3068147308784315,0.3238536767185515,4263832.814615075,146259972.8178409
Dec-24-2022,0.3052581880225023,0.311368909212336,0.30380062022761967,0.3073926484206896,2619976.8015465713,141083543.061849
Dec-23-2022,0.3067047628100691,0.30704204765952975,0.30384457873657245,0.3051033363067502,2496803.5298956726,140023507.1122634
Dec-22-2022,0.3098772069437412,0.31011480569593614,0.30395189142012285,0.3067047628100691,2703462.2401572857,140886718.46488506
Dec-21-2022,0.3062840980099656,0.3101073395740803,0.30294909676478354,0.3101073395740803,2430403.8147014272,140606095.0663024
Dec-20-2022,0.31375958618296956,0.31384908019821495,0.3050251275475291,0.306707567992197,2763709.623327999,141777612.65180266
Dec-19-2022,0.30683791002504385,0.31781737775167873,0.30683791002504385,0.31394928418811363,2864037.799398083,144072176.83171472
Dec-18-2022,0.3161435898094199,0.318551842562945,0.3047197910913843,0.30683791002504385,2125267.8351909528,143786106.2494407
Dec-17-2022,0.31875252724027164,0.3204161625277935,0.3150408219955182,0.31746563698271096,2081619.4119488185,145955078.52803758
Dec-16-2022,0.314269299883489,0.31875252724027164,0.30890560181329163,0.31875252724027164,3524329.204667853,143357564.8377884
Dec-15-2022,0.33560902477391086,0.3402279416117162,0.3100673815539256,0.31167010366372194,3635568.259967949,150747300.8660763
Dec-14-2022,0.34899027526859394,0.34969463559325753,0.3351484688664167,0.33560902477391086,3837191.839937541,156830540.13222316
Dec-13-2022,0.3540179863668827,0.3573665895695542,0.3471973883356109,0.34882870666067844,5506765.991290854,161412648.50009173
Dec-12-2022,0.3553742793055553,0.37196799354956384,0.3420361599769452,0.3540179863668827,4914238.057691191,161783087.60778335
Dec-11-2022,0.3647064103095076,0.3658041110769645,0.34494350801056584,0.3553742793055553,5404580.6273794165,162483799.21559063
Dec-10-2022,0.37026664529770215,0.3751720290978649,0.3597618749720624,0.3659528990081134,4434334.478171606,170051907.39781278
Dec-09-2022,0.37309481706819225,0.3763681774987683,0.3669841547330995,0.3702271440645107,8050293.831910861,170408836.96109256
Dec-08-2022,0.3832943212411042,0.38367717203049295,0.3713083546160622,0.37309481706819225,5545278.548022882,173458924.06668618
Dec-07-2022,0.3790082303087716,0.39518303553473627,0.3775019690276703,0.383643379990571,6898686.243257654,176480314.5530717
Dec-06-2022,0.3809380791865605,0.3918063446273681,0.36203701957020773,0.38044468814227533,9575389.784720957,175731110.62185013
Dec-05-2022,0.36479918422087204,0.4045579434138544,0.36403248642468405,0.38010497730197323,7965149.526382371,174096872.57857093
Dec-04-2022,0.36533376282088414,0.38355987943545755,0.36259125853149665,0.3663525953965622,4690934.812003036,171046492.03321278
Dec-03-2022,0.3670057781563692,0.37269027872884797,0.35986553330039595,0.36498999906551743,9445948.15259996,167489152.65411246
Dec-02-2022,0.37506485221335734,0.41214595971557855,0.36391312551245314,0.3670057781563692,27308407.14886234,175448915.2893607
Dec-01-2022,0.3334958631275656,0.4201653724064712,0.33299157037891125,0.37115361301407923,12688457.349247733,162108849.49371186
Nov-30-2022,0.327257929736788,0.3391726812082971,0.32262780222036186,0.3335612705590274,5433738.396826676,151481668.4892667
Nov-29-2022,0.3195345749292002,0.3291873400539405,0.3195345749292002,0.327257929736788,4760226.268176293,149019028.84147748
Nov-28-2022,0.309018069550066,0.32315459647972467,0.3082550928806859,0.3195345749292002,5595059.903452679,146068526.35961172
Nov-27-2022,0.3261520562407975,0.32873438587950443,0.3063898227138628,0.309018069550066,6432646.121930666,144431773.293045
Nov-26-2022,0.3160067052212398,0.3392816338267821,0.31573388400214697,0.3261520562407975,4947472.702122112,148596194.2540457
Nov-25-2022,0.31336935452007103,0.32364171013765436,0.31293415626954546,0.3160067052212398,3886338.403288693,145444639.67765626
Nov-24-2022,0.32373688121797084,0.32373688121797084,0.30996965848523395,0.31368384189860193,3917736.2293960834,142434858.56098446
Nov-23-2022,0.3224796385713003,0.3276225484267654,0.3142071822653338,0.32287268848608636,7599383.818580208,144815155.11118433
Nov-22-2022,0.3013369897490885,0.32724928641675227,0.3005838832906849,0.3184106908979418,6044970.411676193,141022871.8927072
Nov-21-2022,0.29500141714025035,0.30365837544834234,0.2874631847693256,0.3016764276610062,5212924.290672625,134393977.94369823
Nov-20-2022,0.30524838437276997,0.30524838437276997,0.29203432057647927,0.2943653229860737,5470647.572358035,135250297.3427422
Nov-19-2022,0.3258532375435143,0.33306865430483995,0.3052413326749757,0.30577853880935324,3890742.0295099285,146452178.7912
Nov-18-2022,0.3269821344428543,0.3280997715845469,0.3221800018104488,0.3258532375435143,3419382.594297709,147448760.60609928
Nov-17-2022,0.32549814224534745,0.33043451481643704,0.3237900478324898,0.3269821344428543,3592183.3854531744,148113483.948761
Nov-16-2022,0.326690368513751,0.3283695698722905,0.320711207793944,0.32549814224534745,3981504.4928721166,147175377.49480057
Nov-15-2022,0.3427007573569362,0.3427007573569362,0.3191385588857243,0.326690368513751,5510204.02270897,148706427.90056562
Nov-14-2022,0.3236457281783486,0.34790676073743415,0.3233733061851888,0.3427007573569362,5493153.821446725,133631540.86982611
Nov-13-2022,0.32230147227422257,0.3337211678387661,0.30679874336348184,0.3236457281783486,6012254.527359718,127587457.7154791
Nov-12-2022,0.336583300995416,0.34453371365528496,0.3214934823730503,0.32161643264271056,5671602.127243608,131775383.6669383
Nov-11-2022,0.3401527839294455,0.34618903930111944,0.3237057759585968,0.336583300995416,8143531.6033296725,133072702.68251961
Nov-10-2022,0.36919427860361276,0.3696300814310256,0.3293391792045814,0.3401527839294455,9489013.155796818,139820544.3068847
Nov-09-2022,0.3345761849333629,0.3776038822292346,0.3307221645707255,0.3674161529111909,12707152.226804743,141051234.3986962
Nov-08-2022,0.4008773368728997,0.4056473064602189,0.3224935495576712,0.3316907004665,14866834.252514638,145517886.72244397
Nov-07-2022,0.46118200925940417,0.471471779116729,0.3717062687932294,0.40003380779367237,9106408.761924041,170141157.04339045
Nov-06-2022,0.45386082697606595,0.46686282030570597,0.4479572027191083,0.4602594617714606,6201660.983242644,181428454.45540392
Nov-05-2022,0.48467239733190143,0.48898945608534083,0.45589663405610364,0.45589663405610364,7212077.322693737,188925074.62687078
Nov-04-2022,0.4834032886447241,0.4925842273779331,0.4760070696024122,0.4856562729440675,9726749.560181392,192089135.14623812
Nov-03-2022,0.4505841521953812,0.4901213738566723,0.44866454599761557,0.4834032886447241,9806674.630805599,185872552.19269893
Nov-02-2022,0.4301145440994775,0.45845049553865147,0.43010999748263834,0.44959772547595345,8087227.101729594,177483202.07139537
